emp_id,department,role,band,gender,city,education,age,tenure_years,salary,performance,satisfaction,engagement,leaves_taken,trainings,promotions,attrition,exit_reason,hire_year,remote_pct,overtime_hrs,manager_rating,peer_rating,skip_meetings_pct,attrition_risk,risk_band,cost_to_replace,days_since_promo,target_achieved
EMP01537,Finance,Director,L3,Male,Bangalore,MBA,47,3.2,69700.0,4.4,2.9,3.0,9,5,1,0,Transfer,2021,100,2,3.9,2.5,0.29,0.461,Medium,34900.0,575,0.86
EMP01538,Sales,Manager,L4,Female,Chennai,MBA,32,3.2,54000.0,4.2,3.3,3.3,24,6,1,1,Contract End,2021,50,17,3.9,2.4,0.37,0.547,Medium,38200.0,540,0.35
EMP01539,Engineering,VP,L5,Male,Delhi,Master's,24,3.1,39000.0,4.6,4.6,4.5,19,1,0,1,Retirement,2021,100,10,4.2,4.6,0.07,0.291,Low,41200.0,15,0.4
EMP01540,Sales,Senior Analyst,L1,Male,Hyderabad,Master's,34,4.5,57700.0,4.8,3.1,3.4,3,5,0,1,Transfer,2018,0,16,4.8,4.6,0.34,0.533,Medium,93500.0,1061,0.71
EMP01541,Engineering,Analyst,L1,Male,Pune,Bachelor's,26,1.0,118900.0,4.4,3.4,2.3,29,2,3,1,Termination,2015,0,18,4.5,3.7,0.38,0.539,Medium,122500.0,827,0.23
EMP01542,HR,Director,L3,Female,Mumbai,Bachelor's,52,1.9,50400.0,4.6,2.6,2.8,10,2,0,0,Termination,2015,0,19,4.1,3.9,0.37,0.645,Medium,87300.0,762,0.83
EMP01543,Customer Success,Analyst,L2,Female,Delhi,Bachelor's,32,0.1,149400.0,3.6,4.0,3.8,6,6,0,0,Resignation,2017,50,14,3.4,4.3,0.2,0.482,Medium,295800.0,230,0.89
EMP01544,Engineering,Individual Contributor,L4,Male,Noida,Master's,47,1.7,120500.0,4.3,3.1,4.4,14,6,1,0,Contract End,2021,25,3,2.1,3.7,0.32,0.383,Medium,134300.0,302,0.36
EMP01545,Marketing,VP,L3,Female,Kolkata,Master's,28,3.2,132300.0,3.9,3.6,3.5,19,1,0,0,Contract End,2023,0,0,4.2,4.4,0.35,0.34,Medium,236000.0,1023,0.64
EMP01546,Operations,Individual Contributor,L5,Female,Pune,Bachelor's,25,0.1,92300.0,3.9,4.2,4.4,10,6,2,0,Transfer,2019,75,21,4.0,4.1,0.32,0.445,Medium,160200.0,565,0.9
EMP01547,Finance,VP,L2,Female,Noida,MBA,25,4.8,67100.0,3.3,3.9,3.7,0,1,0,0,Transfer,2015,0,8,2.7,3.1,0.17,0.312,Low,125900.0,847,0.41
EMP01548,Engineering,Senior Analyst,L2,Female,Chennai,Master's,38,1.9,122200.0,4.9,3.3,2.9,27,7,3,0,Termination,2022,0,5,3.6,2.4,0.35,0.423,Medium,222100.0,1155,0.43
EMP01549,Engineering,VP,L5,Male,Delhi,Bachelor's,39,10.3,47900.0,3.6,3.9,3.2,2,1,2,0,Contract End,2023,100,11,4.1,4.7,0.07,0.388,Medium,62800.0,503,0.78
EMP01550,Sales,Director,L6,Female,Mumbai,MBA,53,0.8,88300.0,4.4,3.6,4.0,1,0,2,0,Retirement,2016,50,15,4.4,1.7,0.23,0.484,Medium,161500.0,1427,0.5
EMP01551,Engineering,Individual Contributor,L3,Male,Bangalore,Bachelor's,24,2.2,52200.0,4.6,3.4,4.1,22,1,1,0,Contract End,2022,100,12,3.7,4.2,0.17,0.378,Medium,51100.0,1346,0.77
EMP01552,Operations,Manager,L5,Female,Mumbai,Master's,50,2.2,59700.0,4.6,2.5,3.9,8,7,3,0,Retirement,2023,75,24,3.4,4.4,0.22,0.593,Medium,90700.0,285,0.66
EMP01553,Sales,Director,L2,Male,Delhi,MBA,48,4.6,98900.0,4.9,3.6,2.6,8,3,3,0,Termination,2019,100,12,4.7,4.3,0.0,0.443,Medium,55000.0,1074,0.66
EMP01554,Product,Analyst,L2,Male,Pune,Master's,25,6.1,113700.0,4.6,4.4,2.9,1,0,1,0,Termination,2016,50,6,4.3,4.3,0.25,0.329,Low,61500.0,1123,0.45
EMP01555,Operations,VP,L6,Female,Noida,Bachelor's,24,1.0,155700.0,4.0,4.6,4.2,16,1,0,0,Transfer,2015,75,17,2.2,3.0,0.11,0.373,Medium,204600.0,474,0.65
EMP01556,Engineering,Analyst,L2,Male,Kolkata,MBA,32,0.1,179400.0,3.9,2.5,4.0,31,0,0,0,Contract End,2022,50,21,4.3,3.5,0.18,0.59,Medium,320700.0,581,0.39
EMP01557,Sales,Senior Analyst,L4,Female,Hyderabad,Master's,52,0.2,69300.0,4.0,3.3,3.7,28,8,2,0,Termination,2017,0,20,3.7,4.1,0.07,0.507,Medium,111400.0,1189,0.78
EMP01558,Sales,Manager,L3,Male,Bangalore,MBA,30,0.6,131700.0,3.8,4.7,3.5,24,2,3,0,Termination,2020,50,23,4.0,2.7,0.24,0.475,Medium,108000.0,36,0.36
EMP01559,Engineering,VP,L1,Male,Mumbai,MBA,46,0.5,107800.0,4.0,3.5,4.0,25,4,2,0,Resignation,2021,50,1,2.3,4.2,0.18,0.316,Low,104800.0,815,0.67
EMP01560,Operations,Individual Contributor,L5,Female,Mumbai,Master's,22,0.6,31500.0,3.4,4.3,4.2,15,4,0,0,Contract End,2016,75,5,4.0,2.9,0.35,0.305,Low,29400.0,426,0.65
EMP01561,Finance,Analyst,L5,Female,Noida,PhD,53,0.1,91500.0,3.2,3.2,2.2,19,8,2,0,Retirement,2023,50,22,4.2,4.0,0.11,0.618,Medium,112600.0,308,0.64
EMP01562,Engineering,VP,L1,Female,Mumbai,Bachelor's,27,7.6,122800.0,3.5,3.2,4.7,11,1,2,0,Contract End,2015,0,1,4.3,4.3,0.25,0.319,Low,162100.0,472,0.71
EMP01563,Sales,Director,L2,Male,Mumbai,Diploma,33,1.1,97600.0,4.6,3.9,4.0,18,5,1,0,Resignation,2016,75,16,2.9,2.8,0.27,0.478,Medium,50000.0,507,0.53
EMP01564,Product,Individual Contributor,L3,Female,Pune,MBA,44,0.1,113000.0,4.3,4.9,4.2,4,3,1,0,Resignation,2019,100,18,2.2,4.2,0.38,0.414,Medium,148100.0,766,0.66
EMP01565,Customer Success,Director,L3,Non-Binary,Chennai,PhD,43,7.6,69500.0,4.3,3.8,3.5,12,4,2,1,Contract End,2018,50,22,3.4,3.4,0.3,0.519,Medium,115000.0,1093,0.59
EMP01566,Finance,VP,L3,Male,Delhi,Bachelor's,29,0.7,123800.0,3.4,4.7,2.4,1,5,3,0,Transfer,2021,50,18,3.0,1.8,0.13,0.486,Medium,199600.0,1214,0.36
EMP01567,Customer Success,Director,L4,Male,Chennai,Bachelor's,23,3.3,148000.0,4.1,4.6,4.5,9,0,1,0,Termination,2020,50,7,4.1,3.8,0.34,0.26,Low,151500.0,532,0.64
EMP01568,Operations,Senior Manager,L4,Male,Kolkata,Bachelor's,35,2.0,140000.0,2.7,4.6,3.1,31,7,3,0,Resignation,2019,50,4,4.2,4.0,0.01,0.387,Medium,259300.0,457,0.52
EMP01569,Operations,Manager,L4,Female,Kolkata,Bachelor's,49,3.5,58200.0,2.9,3.2,2.6,29,7,2,0,Contract End,2020,100,24,4.0,4.7,0.37,0.559,Medium,64100.0,1104,0.7
EMP01570,Product,Senior Analyst,L1,Female,Noida,Master's,28,4.1,34900.0,4.0,4.2,3.1,5,8,0,0,Transfer,2015,0,8,3.9,4.0,0.27,0.387,Medium,25600.0,81,0.56
EMP01571,Operations,Individual Contributor,L4,Female,Bangalore,MBA,55,3.7,111100.0,4.6,4.5,4.0,2,8,3,0,Resignation,2021,75,0,3.8,3.0,0.01,0.258,Low,153500.0,628,0.57
EMP01572,Product,Senior Analyst,L6,Male,Kolkata,PhD,38,4.8,93800.0,2.9,3.1,3.4,5,5,1,1,Resignation,2016,50,14,4.4,4.0,0.0,0.44,Medium,56700.0,510,0.74
EMP01573,Operations,Director,L1,Female,Mumbai,MBA,22,1.0,93100.0,2.9,4.0,3.3,30,0,0,0,Transfer,2019,0,20,3.5,3.6,0.36,0.538,Medium,152400.0,578,0.57
EMP01574,HR,Senior Analyst,L2,Male,Bangalore,MBA,49,4.1,72400.0,4.0,3.1,3.5,12,1,2,0,Termination,2020,75,24,4.7,3.6,0.35,0.569,Medium,111500.0,1064,0.34
EMP01575,Sales,VP,L2,Male,Kolkata,Master's,52,1.7,70300.0,3.2,3.2,2.5,0,5,3,0,Contract End,2017,100,22,2.9,3.7,0.26,0.595,Medium,38100.0,113,0.37
EMP01576,Engineering,Director,L5,Female,Hyderabad,Bachelor's,56,5.1,66700.0,4.0,4.1,3.6,25,3,2,0,Contract End,2017,75,11,4.7,2.3,0.22,0.413,Medium,71400.0,29,0.37
EMP01577,Marketing,VP,L2,Male,Pune,Bachelor's,52,0.1,67800.0,2.5,4.3,3.8,7,3,2,0,Resignation,2023,50,11,2.4,3.0,0.35,0.433,Medium,54600.0,470,0.42
EMP01578,Finance,VP,L4,Male,Mumbai,Diploma,23,3.9,65300.0,4.2,3.8,4.9,3,1,3,0,Termination,2022,50,16,3.3,2.5,0.07,0.373,Medium,77000.0,1294,0.62
EMP01579,Finance,Senior Manager,L3,Male,Hyderabad,Bachelor's,53,1.4,27500.0,2.9,3.9,2.6,8,4,2,0,Transfer,2016,75,2,3.9,3.5,0.13,0.376,Medium,42900.0,321,0.81
EMP01580,Engineering,Director,L2,Male,Noida,Master's,41,1.1,91000.0,4.5,4.8,3.9,3,5,0,0,Retirement,2023,50,10,3.9,4.0,0.34,0.355,Medium,123400.0,110,0.85
EMP01581,Product,Manager,L2,Female,Pune,Bachelor's,27,1.9,73400.0,2.8,3.5,3.4,28,8,3,0,Contract End,2022,100,8,4.5,3.0,0.24,0.466,Medium,84600.0,55,0.7
EMP01582,Marketing,Individual Contributor,L3,Male,Kolkata,Bachelor's,48,3.9,41900.0,2.8,3.6,2.4,18,6,1,0,Termination,2016,0,5,4.1,3.9,0.17,0.455,Medium,58100.0,972,0.69
EMP01583,Operations,Analyst,L4,Male,Kolkata,Master's,26,3.9,72900.0,4.2,3.8,2.8,30,5,2,0,Resignation,2021,0,12,4.4,4.2,0.33,0.42,Medium,87200.0,146,0.76
EMP01584,Product,Manager,L1,Male,Hyderabad,Master's,35,1.6,99300.0,3.8,4.3,4.2,23,4,3,1,Termination,2022,100,0,3.8,3.3,0.03,0.286,Low,85800.0,1290,0.72
EMP01585,Operations,Senior Manager,L1,Female,Kolkata,Diploma,25,2.1,88100.0,3.7,4.5,3.7,12,1,0,0,Retirement,2017,50,20,4.0,3.6,0.04,0.47,Medium,154500.0,877,0.27
EMP01586,Customer Success,Manager,L4,Male,Delhi,Bachelor's,26,0.6,150000.0,3.6,4.6,4.1,10,5,1,0,Transfer,2021,50,14,3.8,3.3,0.4,0.412,Medium,208500.0,259,0.58
EMP01587,Engineering,Manager,L1,Female,Mumbai,Bachelor's,28,2.4,188600.0,4.9,4.5,4.1,8,4,2,0,Resignation,2022,75,24,3.9,2.6,0.09,0.439,Medium,281500.0,349,0.82
EMP01588,HR,Director,L2,Female,Kolkata,MBA,49,0.3,34600.0,4.5,4.4,3.2,22,2,2,0,Termination,2023,75,17,3.9,3.7,0.39,0.427,Medium,55200.0,751,0.78
EMP01589,Sales,Director,L5,Female,Bangalore,Master's,30,3.6,37100.0,3.0,4.3,3.6,8,1,3,1,Termination,2020,0,16,4.2,4.3,0.0,0.397,Medium,62800.0,1472,0.34
EMP01590,Engineering,Senior Manager,L1,Female,Delhi,Bachelor's,55,0.2,92100.0,3.0,2.0,2.5,31,8,2,0,Transfer,2020,50,21,4.5,3.5,0.3,0.644,Medium,139900.0,1247,0.36
EMP01591,Product,VP,L4,Male,Mumbai,Master's,32,0.2,76500.0,4.2,4.5,2.7,1,4,0,0,Contract End,2016,0,11,2.6,3.9,0.11,0.425,Medium,127200.0,1131,0.6
EMP01592,Sales,Analyst,L3,Male,Chennai,Master's,38,0.4,92100.0,4.2,4.5,3.7,6,2,2,0,Contract End,2016,100,2,3.0,4.4,0.33,0.272,Low,134400.0,666,0.27
EMP01593,Engineering,Individual Contributor,L6,Male,Delhi,Diploma,48,4.7,48700.0,4.5,4.4,3.7,4,8,2,0,Resignation,2015,0,14,3.5,3.8,0.24,0.385,Medium,58100.0,1173,0.4
EMP01594,Finance,Individual Contributor,L2,Male,Delhi,Bachelor's,53,12.4,45100.0,3.7,3.9,3.4,6,7,0,0,Transfer,2021,75,21,3.4,3.2,0.03,0.474,Medium,34800.0,100,0.76
EMP01595,Sales,Senior Analyst,L4,Male,Pune,Bachelor's,22,6.6,43300.0,2.8,3.1,4.2,10,0,1,1,Transfer,2019,50,9,2.6,2.8,0.25,0.346,Medium,58000.0,750,0.61
EMP01596,Sales,Individual Contributor,L6,Female,Mumbai,Diploma,48,0.3,89500.0,3.4,4.7,4.3,24,7,3,1,Resignation,2016,25,6,3.6,3.6,0.07,0.278,Low,117400.0,1295,0.54
EMP01597,Operations,Individual Contributor,L1,Female,Pune,Master's,33,0.2,81100.0,3.2,4.1,3.0,19,8,2,0,Retirement,2020,25,1,3.0,3.1,0.3,0.386,Medium,74200.0,1445,0.78
EMP01598,Customer Success,Manager,L2,Non-Binary,Pune,Bachelor's,29,5.7,127400.0,3.9,4.2,3.8,12,1,3,0,Retirement,2018,100,1,3.4,3.1,0.13,0.294,Low,93000.0,1028,0.42
EMP01599,Sales,VP,L2,Male,Noida,Master's,47,0.5,48300.0,3.9,4.1,4.2,9,0,0,1,Resignation,2016,25,17,2.2,4.5,0.27,0.392,Medium,78700.0,732,0.81
EMP01600,Product,Analyst,L4,Non-Binary,Bangalore,Bachelor's,50,2.6,94500.0,3.8,4.0,2.6,22,3,0,0,Termination,2019,25,21,3.8,3.6,0.1,0.507,Medium,87600.0,1485,0.42
EMP01601,Marketing,Senior Manager,L1,Female,Mumbai,Master's,33,1.2,70700.0,4.1,3.8,2.8,26,8,3,0,Termination,2022,100,20,2.8,3.4,0.35,0.502,Medium,82300.0,302,0.41
EMP01602,Sales,Individual Contributor,L5,Male,Noida,Bachelor's,56,3.4,134300.0,3.1,3.8,2.6,20,3,1,1,Transfer,2022,50,3,4.7,3.8,0.1,0.434,Medium,212500.0,1438,0.57
EMP01603,Operations,Manager,L4,Female,Kolkata,Master's,45,1.3,81700.0,4.5,4.7,2.4,27,8,3,0,Transfer,2020,50,3,3.7,3.3,0.15,0.352,Medium,110400.0,897,0.79
EMP01604,Product,Senior Analyst,L1,Female,Noida,PhD,40,3.8,36100.0,2.5,2.3,3.8,31,8,2,0,Termination,2023,50,22,1.9,3.7,0.36,0.621,Medium,44500.0,1082,0.8
EMP01605,Engineering,Individual Contributor,L3,Female,Chennai,Master's,22,0.5,114600.0,4.6,4.3,3.5,17,7,1,0,Contract End,2016,25,23,3.8,4.1,0.33,0.53,Medium,169600.0,900,0.61
EMP01606,Engineering,VP,L4,Male,Noida,Bachelor's,24,1.4,144300.0,4.3,3.4,4.8,23,6,2,0,Resignation,2016,50,2,4.1,4.1,0.08,0.3,Low,193600.0,585,0.67
EMP01607,Engineering,Analyst,L5,Female,Pune,Master's,54,8.1,68800.0,2.2,2.7,2.6,9,8,3,0,Retirement,2015,75,8,3.4,3.2,0.25,0.46,Medium,43000.0,789,0.76
EMP01608,Engineering,Senior Manager,L1,Female,Chennai,Bachelor's,36,0.1,109000.0,4.0,4.5,4.2,20,1,0,0,Resignation,2020,100,21,2.5,3.2,0.2,0.445,Medium,141200.0,38,0.75
EMP01609,Customer Success,Senior Manager,L1,Female,Kolkata,MBA,27,0.4,74300.0,4.9,3.5,4.0,5,1,0,0,Contract End,2021,100,16,3.1,1.5,0.29,0.49,Medium,63600.0,997,0.48
EMP01610,Finance,Senior Manager,L2,Female,Noida,Bachelor's,22,1.6,66000.0,3.4,3.6,3.1,17,7,0,1,Transfer,2021,100,0,4.2,3.9,0.07,0.386,Medium,86100.0,1143,0.66
EMP01611,Marketing,Senior Analyst,L3,Male,Hyderabad,Master's,50,12.2,69400.0,3.6,3.7,4.3,31,1,0,0,Retirement,2017,25,17,2.2,2.2,0.17,0.344,Medium,108300.0,240,0.65
EMP01612,Customer Success,Analyst,L3,Female,Noida,Diploma,50,0.8,24800.0,3.7,4.8,2.7,1,8,0,0,Contract End,2017,100,5,4.6,3.5,0.18,0.327,Low,49500.0,1163,0.7
EMP01613,Marketing,Analyst,L4,Male,Kolkata,Bachelor's,31,0.5,214800.0,4.1,3.8,2.0,15,5,1,0,Retirement,2016,25,23,3.2,4.0,0.28,0.627,Medium,359000.0,546,0.91
EMP01614,HR,Manager,L2,Male,Mumbai,PhD,42,0.3,88100.0,3.0,4.2,2.6,1,0,0,0,Termination,2018,75,16,4.4,3.3,0.24,0.532,Medium,170500.0,1402,0.43
EMP01615,Engineering,Manager,L3,Male,Kolkata,Bachelor's,54,1.1,50700.0,4.2,3.8,4.0,5,6,0,0,Resignation,2015,75,17,3.8,3.0,0.03,0.442,Medium,66100.0,297,0.67
EMP01616,Product,Individual Contributor,L1,Female,Noida,PhD,57,5.4,53000.0,3.2,4.1,3.5,28,2,3,1,Retirement,2023,75,2,3.6,4.3,0.31,0.312,Low,46900.0,635,0.61
EMP01617,Marketing,Individual Contributor,L3,Female,Hyderabad,Master's,42,3.1,61600.0,4.3,3.6,2.3,17,6,3,0,Resignation,2015,50,9,3.1,4.5,0.07,0.43,Medium,110200.0,289,0.59
EMP01618,Operations,Individual Contributor,L5,Male,Bangalore,PhD,56,1.5,66100.0,4.5,3.2,3.2,30,0,1,0,Transfer,2015,50,22,1.9,2.1,0.17,0.602,Medium,48700.0,1229,0.61
EMP01619,Product,Analyst,L3,Male,Kolkata,Master's,42,3.3,77000.0,3.6,3.7,4.0,26,4,2,1,Termination,2015,100,22,3.7,2.3,0.17,0.475,Medium,142300.0,1145,0.83
EMP01620,Sales,Senior Manager,L5,Female,Pune,Bachelor's,55,11.3,106700.0,4.7,3.5,3.0,10,8,3,0,Contract End,2023,0,19,3.4,4.2,0.34,0.42,Medium,61200.0,300,0.51
EMP01621,Product,Senior Manager,L5,Male,Hyderabad,Master's,36,0.1,93700.0,4.2,3.9,2.2,24,7,2,1,Resignation,2018,100,2,3.3,2.3,0.17,0.41,Medium,66400.0,35,0.22
EMP01622,Product,VP,L1,Female,Pune,MBA,50,2.5,90700.0,4.6,3.3,1.7,29,5,3,0,Termination,2016,100,10,4.8,3.6,0.21,0.534,Medium,124400.0,504,0.81
EMP01623,Marketing,VP,L2,Male,Mumbai,Bachelor's,23,2.4,138200.0,4.1,3.6,4.0,4,5,0,1,Contract End,2023,75,9,4.3,2.5,0.37,0.407,Medium,149400.0,839,0.57
EMP01624,Customer Success,VP,L3,Male,Chennai,Bachelor's,39,3.8,106100.0,4.5,3.4,3.1,2,5,3,0,Termination,2017,50,20,1.8,4.7,0.17,0.492,Medium,95700.0,306,0.65
EMP01625,Customer Success,Manager,L2,Female,Kolkata,Master's,24,0.6,90500.0,4.3,4.7,3.2,19,1,2,1,Transfer,2020,50,20,3.1,3.5,0.01,0.505,Medium,64100.0,1212,0.88
EMP01626,Marketing,Director,L4,Female,Pune,Master's,24,5.1,67200.0,4.4,3.7,3.7,15,7,3,0,Termination,2016,25,3,4.0,4.5,0.12,0.369,Medium,76700.0,880,0.54
EMP01627,Engineering,Director,L4,Male,Mumbai,Diploma,52,0.8,85000.0,4.4,3.6,4.0,22,8,3,0,Contract End,2017,75,2,4.1,4.3,0.17,0.305,Low,56300.0,1081,0.46
EMP01628,Product,Senior Analyst,L3,Female,Kolkata,MBA,50,4.6,100000.0,3.4,4.6,3.5,0,5,3,0,Resignation,2021,0,5,2.6,3.7,0.09,0.325,Low,138900.0,387,0.74
EMP01629,Finance,Senior Analyst,L1,Female,Noida,Bachelor's,45,2.9,47800.0,3.1,3.8,4.5,30,2,2,0,Contract End,2023,50,6,4.2,3.0,0.22,0.282,Low,61800.0,822,0.65
EMP01630,Customer Success,Analyst,L1,Female,Mumbai,PhD,39,2.9,91900.0,3.0,3.5,3.4,30,8,2,1,Transfer,2015,100,11,4.9,3.0,0.2,0.452,Medium,118400.0,1308,0.64
EMP01631,Engineering,Individual Contributor,L6,Female,Pune,MBA,57,4.4,63600.0,4.2,3.5,3.1,6,1,3,0,Transfer,2015,100,12,3.1,3.9,0.22,0.499,Medium,35000.0,322,0.44
EMP01632,Operations,Analyst,L2,Male,Kolkata,Master's,47,3.9,54500.0,4.1,2.7,2.8,13,3,3,0,Contract End,2020,50,3,4.4,4.2,0.02,0.415,Medium,86700.0,6,0.75
EMP01633,Operations,Manager,L2,Male,Noida,Master's,55,5.0,84400.0,3.3,4.8,3.6,2,8,1,1,Retirement,2021,75,20,4.8,3.2,0.03,0.395,Medium,130700.0,189,0.41
EMP01634,Engineering,Director,L5,Female,Mumbai,PhD,25,3.5,42500.0,3.4,4.6,3.7,21,3,0,0,Resignation,2021,75,22,4.4,3.9,0.26,0.46,Medium,22700.0,493,0.68
EMP01635,Customer Success,Senior Analyst,L5,Male,Pune,Bachelor's,55,12.9,127600.0,3.5,4.6,3.0,7,2,0,0,Termination,2019,75,18,3.5,4.9,0.11,0.333,Medium,160000.0,1425,0.74
EMP01636,Marketing,Analyst,L2,Female,Noida,Master's,36,7.0,133600.0,1.9,4.3,4.1,27,3,1,1,Retirement,2019,25,22,3.4,3.7,0.0,0.404,Medium,129700.0,1389,0.6
EMP01637,Operations,VP,L2,Female,Kolkata,MBA,33,11.6,76100.0,3.4,3.0,4.3,21,1,2,0,Retirement,2019,25,15,4.5,3.8,0.25,0.353,Medium,104100.0,1266,0.87
EMP01638,Finance,Analyst,L3,Female,Bangalore,MBA,47,3.5,84200.0,4.7,2.7,3.6,25,6,0,1,Resignation,2023,0,24,3.3,2.3,0.33,0.551,Medium,116700.0,72,0.85
EMP01639,Finance,Manager,L5,Female,Delhi,Master's,43,7.6,97700.0,4.5,2.6,4.5,6,3,2,1,Termination,2020,50,14,4.5,3.2,0.33,0.427,Medium,191000.0,1436,0.86
EMP01640,Operations,Senior Manager,L3,Male,Noida,Bachelor's,45,0.1,46000.0,3.4,4.8,3.9,20,5,2,0,Termination,2021,100,9,4.8,3.8,0.01,0.352,Medium,48800.0,198,0.8
EMP01641,Operations,Director,L3,Male,Delhi,Diploma,47,7.0,91100.0,4.0,2.1,3.4,18,5,0,0,Transfer,2018,50,21,3.4,4.1,0.3,0.562,Medium,122700.0,809,0.57
EMP01642,Sales,Senior Manager,L4,Female,Kolkata,PhD,28,2.6,57900.0,3.4,2.1,3.8,11,2,0,0,Termination,2023,50,0,3.3,3.1,0.12,0.378,Medium,76800.0,575,0.74
EMP01643,Sales,Analyst,L4,Male,Delhi,Bachelor's,26,1.6,59600.0,4.4,3.4,3.6,9,7,3,0,Resignation,2023,50,21,3.2,3.6,0.14,0.515,Medium,39400.0,1,0.87
EMP01644,Customer Success,Analyst,L2,Male,Pune,Bachelor's,52,1.2,66800.0,3.6,3.8,3.8,16,1,1,0,Transfer,2020,0,13,3.4,2.3,0.2,0.451,Medium,105400.0,1269,0.71
EMP01645,Product,Senior Manager,L2,Male,Mumbai,MBA,55,11.4,73600.0,2.7,2.9,2.6,15,5,1,0,Retirement,2017,50,16,2.8,3.9,0.24,0.504,Medium,87700.0,373,0.42
EMP01646,Sales,Analyst,L3,Male,Delhi,Bachelor's,29,3.9,54800.0,4.1,3.2,3.8,28,7,0,0,Contract End,2023,100,9,3.0,4.0,0.18,0.44,Medium,66100.0,896,0.59
EMP01647,Engineering,Senior Analyst,L2,Male,Hyderabad,MBA,41,1.1,63900.0,4.4,3.9,4.8,2,4,1,1,Retirement,2015,50,15,2.5,4.3,0.3,0.381,Medium,89800.0,261,0.8
EMP01648,Product,Individual Contributor,L2,Female,Noida,MBA,44,0.3,43900.0,3.0,3.1,1.4,23,5,1,0,Termination,2017,75,14,3.7,3.3,0.38,0.642,Medium,36300.0,153,0.8
EMP01649,Marketing,Manager,L1,Male,Bangalore,Diploma,54,0.3,46600.0,3.8,3.5,3.9,8,7,2,0,Resignation,2017,75,13,3.9,2.3,0.37,0.445,Medium,73400.0,726,0.65
EMP01650,Engineering,Manager,L6,Female,Delhi,Diploma,33,2.4,83300.0,2.8,2.7,2.8,4,7,3,1,Contract End,2023,50,11,3.3,2.5,0.17,0.512,Medium,140400.0,238,0.6
EMP01651,Sales,Manager,L1,Male,Bangalore,Diploma,42,1.2,55300.0,3.5,4.7,4.1,17,2,3,0,Transfer,2021,25,12,2.6,3.4,0.25,0.33,Low,41900.0,884,0.47
EMP01652,Marketing,Analyst,L5,Male,Hyderabad,Master's,31,3.0,119100.0,4.8,4.5,4.8,3,1,3,0,Contract End,2020,100,17,2.3,3.5,0.33,0.399,Medium,70200.0,43,0.5
EMP01653,Sales,Analyst,L6,Female,Pune,Bachelor's,52,1.8,61200.0,4.2,4.7,4.0,15,8,0,1,Contract End,2021,50,7,4.3,2.1,0.19,0.329,Low,31100.0,924,0.47
EMP01654,HR,Senior Analyst,L4,Female,Chennai,MBA,41,6.3,79700.0,3.8,2.6,4.3,19,6,0,0,Termination,2023,50,21,4.1,4.2,0.37,0.505,Medium,70300.0,795,0.74
EMP01655,Sales,Manager,L3,Male,Bangalore,Bachelor's,40,3.3,109200.0,2.3,3.9,4.3,29,0,1,0,Transfer,2022,50,14,4.1,2.5,0.36,0.427,Medium,145400.0,226,0.72
EMP01656,Product,Individual Contributor,L2,Male,Chennai,Bachelor's,35,0.3,73800.0,4.8,3.8,3.1,6,3,1,0,Resignation,2016,75,6,3.1,4.7,0.35,0.442,Medium,75600.0,78,0.7
EMP01657,HR,Director,L6,Male,Bangalore,MBA,31,4.2,84200.0,3.9,3.4,4.5,21,2,2,0,Retirement,2022,100,2,3.5,2.1,0.28,0.342,Medium,102200.0,586,0.64
EMP01658,Marketing,Senior Manager,L4,Non-Binary,Chennai,Bachelor's,46,8.0,63500.0,3.4,3.5,3.5,11,7,1,0,Resignation,2021,50,23,4.2,3.7,0.08,0.466,Medium,91700.0,727,0.73
EMP01659,Sales,Senior Manager,L4,Male,Bangalore,Master's,49,11.5,89200.0,4.0,4.5,4.7,8,7,0,0,Transfer,2019,100,12,3.9,3.7,0.05,0.219,Low,85700.0,952,0.47
EMP01660,Engineering,Manager,L3,Non-Binary,Kolkata,Bachelor's,48,4.1,126900.0,4.0,3.9,4.5,17,8,2,0,Transfer,2019,100,24,4.4,3.5,0.14,0.433,Medium,229300.0,474,0.59
EMP01661,Customer Success,Senior Manager,L1,Male,Noida,Bachelor's,29,2.7,154900.0,3.7,4.3,2.9,28,2,2,0,Contract End,2019,100,13,1.8,2.7,0.35,0.393,Medium,301800.0,970,0.79
EMP01662,Engineering,Manager,L3,Female,Delhi,Bachelor's,55,20.0,48400.0,4.7,3.0,2.3,27,7,1,0,Termination,2019,75,23,3.8,3.1,0.05,0.469,Medium,28600.0,1495,0.86
EMP01663,Sales,Individual Contributor,L2,Female,Chennai,Master's,27,3.2,175300.0,3.9,2.3,3.5,12,4,2,0,Termination,2023,75,7,4.7,3.5,0.11,0.456,Medium,277400.0,1359,0.25
EMP01664,Marketing,Manager,L2,Male,Pune,MBA,33,15.1,58600.0,3.3,2.9,4.1,17,6,0,0,Termination,2021,0,24,4.2,3.7,0.1,0.411,Medium,98100.0,22,0.87
EMP01665,Customer Success,VP,L4,Female,Pune,MBA,31,2.4,88800.0,4.7,2.9,4.1,6,2,1,0,Termination,2022,75,17,3.3,4.1,0.06,0.496,Medium,114300.0,1100,0.76
EMP01666,Product,Director,L4,Male,Noida,Master's,37,1.0,68000.0,3.8,3.6,3.6,23,8,2,0,Transfer,2019,0,17,3.8,2.6,0.29,0.446,Medium,124700.0,451,0.83
